Cluster ID,,book,id,title 
897,933,"Traub, Susanne (2001): „Zeitgenössischer Tanz“ in: Dahms, Sibylle / Jeschke, Claudia / Woitas, Monika. (eds.): Tanz. Kassel: Bärenreiter Metzler 181-188.",RITTERSHAUS_David_Tanz_annotieren___Zur_Entstehung__den_M_gl.xml__10,"Tanz annotieren - Zur Entstehung, den Möglichkeiten und den Perspektiven digitaler Methoden in der Tanzwissenschaft"
898,934,"Anne, Kirk M. , et al. (2017): Building Capacity for Digital Humanities: A Framework for Institutional Planning, ECAR working group paper. Louisville, CO: ECAR, [zuletzt geprüft 27.09.2018].",ROEDER_Torsten_Digital_Humanities__from_Scratch_.xml__0,"Digital Humanities “from Scratch” 
                     Herausforderungen der DH-Koordination zwischen Querschnittsaufgaben und “one-(wo)man-show”"
899,935,"Boyles, Christina et al. (2018): Precarious Labour in the Digital Humanities. Panel, ADHO DH2018, Mexico DF, [zuletzt geprüft 27.09.2018].",ROEDER_Torsten_Digital_Humanities__from_Scratch_.xml__1,"Digital Humanities “from Scratch” 
                     Herausforderungen der DH-Koordination zwischen Querschnittsaufgaben und “one-(wo)man-show”"
900,936,"Edmond, Jennifer (2016): “Collaboration and Infrastructure”, in: Schreibman, Susan et al. (eds.): A New Companion to Digital Humanities, 2nd Edition, Malden, MA: Wiley-Blackwell 54-65.",ROEDER_Torsten_Digital_Humanities__from_Scratch_.xml__2,"Digital Humanities “from Scratch” 
                     Herausforderungen der DH-Koordination zwischen Querschnittsaufgaben und “one-(wo)man-show”"
901,937,"Freistat, Neil (2012): “The function of digital humanities centers at the present time”, in: Gold, Matthew K. (ed.): Debates in the Digital Humanities, [zuletzt geprüft 27.09.2018].",ROEDER_Torsten_Digital_Humanities__from_Scratch_.xml__3,"Digital Humanities “from Scratch” 
                     Herausforderungen der DH-Koordination zwischen Querschnittsaufgaben und “one-(wo)man-show”"
902,938,"Griffin, Gabriele / Hayler, Matt Steven (2018): “Collaboration in Digital Humanities Research – Persisting Silences”, in: Digital Humanities Quarterly 12(1), [zuletzt geprüft 27.09.2018].",ROEDER_Torsten_Digital_Humanities__from_Scratch_.xml__4,"Digital Humanities “from Scratch” 
                     Herausforderungen der DH-Koordination zwischen Querschnittsaufgaben und “one-(wo)man-show”"
903,939,"Maier, Petra (2016): “Digital Humanities und Bibliothek als Kooperationspartner”, in: DARIAH-DE Working Papers 19. Göttingen, urn:nbn:de:gbv:7-dariah-2016-5-6 .",ROEDER_Torsten_Digital_Humanities__from_Scratch_.xml__5,"Digital Humanities “from Scratch” 
                     Herausforderungen der DH-Koordination zwischen Querschnittsaufgaben und “one-(wo)man-show”"
904,940,"Pitti, Daniel. V. (2004): “Designing Sustainable Projects and Publications”, in: Schreibman, Susan et al. (eds.): A companion to digital humanities, Oxford: Blackwell 31, [zuletzt geprüft 27.09.2018].",ROEDER_Torsten_Digital_Humanities__from_Scratch_.xml__6,"Digital Humanities “from Scratch” 
                     Herausforderungen der DH-Koordination zwischen Querschnittsaufgaben und “one-(wo)man-show”"
905,941,"Posner, Miriam (2016): “Here and There: Creating DH Community”, in: Gold, Matthew K. (ed.): Debates in the Digital Humanities, 2016 Edition, [zuletzt geprüft 27.09.2018].",ROEDER_Torsten_Digital_Humanities__from_Scratch_.xml__7,"Digital Humanities “from Scratch” 
                     Herausforderungen der DH-Koordination zwischen Querschnittsaufgaben und “one-(wo)man-show”"
906,942,"Sahle, Patrick (2015): “Digital Humanities? Gibt’s doch gar nicht!”, in: Baum, Constanze / Stäcker, Thomas (eds.): Grenzen und Möglichkeiten der Digital Humanities, .",ROEDER_Torsten_Digital_Humanities__from_Scratch_.xml__8,"Digital Humanities “from Scratch” 
                     Herausforderungen der DH-Koordination zwischen Querschnittsaufgaben und “one-(wo)man-show”"
907,943,"Unsworth, John (1997): Creating Digital Resources: the Work of Many Hands, Vortrag am 14.09.1997, Digital Resources for the Humanities, Oxford, England, [zuletzt geprüft 27.09.2018].",ROEDER_Torsten_Digital_Humanities__from_Scratch_.xml__9,"Digital Humanities “from Scratch” 
                     Herausforderungen der DH-Koordination zwischen Querschnittsaufgaben und “one-(wo)man-show”"
908,944,Arbeitsstelle für Standardisierung (Hrsg.) (2006): Funktionelle Anforderungen an Bibliographische Datensätze – Abschlussbericht der IFLA Study Group on the Functional Requirements for Bibliographic Records. Frankfurt am Main: Deutsche Nationalbibliothek.,R_SSEL_Julia_Auf_alles_gefasst__Metadaten_im_Virtuellen_Kupf.xml__0,Auf alles gefasst? Metadaten im Virtuellen Kupferstichkabinett
909,945,"Bolter, Jay David / Grusin, Richard (1999): Remediation – understanding new media, Cambridge: MIT Press.",R_SSEL_Julia_Auf_alles_gefasst__Metadaten_im_Virtuellen_Kupf.xml__1,Auf alles gefasst? Metadaten im Virtuellen Kupferstichkabinett
910,946,"Bruce, Thomas R. / Hillmann, Diane I. (2004): “The Continuum of METADATA Quality: Defining, Expressing, Exploiting”, in: Metadata in Practice, ALA Editions 238-256.",R_SSEL_Julia_Auf_alles_gefasst__Metadaten_im_Virtuellen_Kupf.xml__2,Auf alles gefasst? Metadaten im Virtuellen Kupferstichkabinett
911,947,"Dangerfield, Marie-Claire / Kalshoven, Lisette (2015): Report and Recommendations from the Task Force on Metadata Quality, https://pro.europeana.eu/post/metadata-quality-task-force-report [letzter Zugriff: 24. September 2018].",R_SSEL_Julia_Auf_alles_gefasst__Metadaten_im_Virtuellen_Kupf.xml__3,Auf alles gefasst? Metadaten im Virtuellen Kupferstichkabinett
912,948,Digital Curation Center (2018): http://www.dcc.ac.uk/resources/curation-lifecycle-model [letzter Zugriff: 24. September 2018].,R_SSEL_Julia_Auf_alles_gefasst__Metadaten_im_Virtuellen_Kupf.xml__4,Auf alles gefasst? Metadaten im Virtuellen Kupferstichkabinett
913,949,"Dushay, Naomi / Hillmann, Diane I. (2003): “Analyzing Metadata for effective Use and Reuse”, in: Proceedings of DCMI International Conference on Dublin Core and Metadata Applications: 161-170.",R_SSEL_Julia_Auf_alles_gefasst__Metadaten_im_Virtuellen_Kupf.xml__5,Auf alles gefasst? Metadaten im Virtuellen Kupferstichkabinett
914,950,"Foulonneau, Muriel / Riley, Jenn (2008): Metadata for digital resources: implementation, systems design and interoperability. Oxford: Chandos.",R_SSEL_Julia_Auf_alles_gefasst__Metadaten_im_Virtuellen_Kupf.xml__6,Auf alles gefasst? Metadaten im Virtuellen Kupferstichkabinett
915,951,"Janert, Philipp K. (2011): Data Analysis with Open Source Tools. Sebastopol: O’Reilly Media.",R_SSEL_Julia_Auf_alles_gefasst__Metadaten_im_Virtuellen_Kupf.xml__7,Auf alles gefasst? Metadaten im Virtuellen Kupferstichkabinett
916,952,"McCallum, Q. Ethan (2012): Bad Data Handbook. Sebastopol: O’Reilly Media.",R_SSEL_Julia_Auf_alles_gefasst__Metadaten_im_Virtuellen_Kupf.xml__8,Auf alles gefasst? Metadaten im Virtuellen Kupferstichkabinett
917,953,"Neuroth, Heike / Oßwald, Achim / Scheffel, Regine u. a. (2010) Hrsg.: nestor Handbuch. Eine kleine Enzyklopädie der digitalen Langzeitarchivierung. Frankfurt am Main: Nestor.",R_SSEL_Julia_Auf_alles_gefasst__Metadaten_im_Virtuellen_Kupf.xml__9,Auf alles gefasst? Metadaten im Virtuellen Kupferstichkabinett
918,954,"Olson, Jack E. (2011): Data Quality – The Accuracy Dimension. San Francisco: Morgan Kaufmann Publishers.",R_SSEL_Julia_Auf_alles_gefasst__Metadaten_im_Virtuellen_Kupf.xml__10,Auf alles gefasst? Metadaten im Virtuellen Kupferstichkabinett
919,955,"Schöch, Christof (2013): “Big? Smart? Clean? Messy? Data in the Humanities”, in: Journal of Digital Humanities 2: 2-13.",R_SSEL_Julia_Auf_alles_gefasst__Metadaten_im_Virtuellen_Kupf.xml__11,Auf alles gefasst? Metadaten im Virtuellen Kupferstichkabinett
920,956,"Bodenhamer, David J. (2016): “Making the Invisible Visible: Place, Spatial Stories and Deep Maps”, in: Cooper, David / Donaldson, Christopher / Murrieta-Flores, Patricia (eds.): Literary Mapping in the Digital Age . London / New York: Routledge 207-220.",SCHAEBEN_Marcel_Mapping_the_Moralized_Geography_of__Paradise.xml__0,Mapping the Moralized Geography of 'Paradise Lost': Prototypenbildung am Beispiel einer geo-kritischen Erschließung von Miltons Werk
921,957,"Cooper, David / Gregory, Ian N. (2011): “Mapping the English Lake District: A Literary GIS”, in: Transactions of the Institute of British Geographers 36 (1): 89-108.",SCHAEBEN_Marcel_Mapping_the_Moralized_Geography_of__Paradise.xml__1,Mapping the Moralized Geography of 'Paradise Lost': Prototypenbildung am Beispiel einer geo-kritischen Erschließung von Miltons Werk
38,958,"Galey, Alan / Ruecker, Stan (2010): “How a Prototype Argues”, in: Literary and Linguistic Computing 25 (4): 405-24.",SCHAEBEN_Marcel_Mapping_the_Moralized_Geography_of__Paradise.xml__2,Mapping the Moralized Geography of 'Paradise Lost': Prototypenbildung am Beispiel einer geo-kritischen Erschließung von Miltons Werk
922,959,"Hess-Lüttich, Ernest W. B . (2017): „Spatial Turn: On the Concept of Space in Cultural Geography and Literary Theory“, in: Meta-Carto-Semiotics 5 (1): 27-37 http://ojs.meta-carto-semiotics.org/index.php/mcs/article/view/21 [letzter Zugriff 15. Oktober 2018].",SCHAEBEN_Marcel_Mapping_the_Moralized_Geography_of__Paradise.xml__3,Mapping the Moralized Geography of 'Paradise Lost': Prototypenbildung am Beispiel einer geo-kritischen Erschließung von Miltons Werk
923,960,"Piatti, Barbara (2016): “Mapping Fiction: The Theories, Tools and Potentials of Literary Cartography”, in: Cooper, David / Donaldson, Christopher / Murrieta-Flores, Patricia (eds.): Literary Mapping in the Digital Age . London / New York: Routledge 106-119.",SCHAEBEN_Marcel_Mapping_the_Moralized_Geography_of__Paradise.xml__4,Mapping the Moralized Geography of 'Paradise Lost': Prototypenbildung am Beispiel einer geo-kritischen Erschließung von Miltons Werk
924,961,"Barwise, Jon / Perry, John (1983): Situations and Attitudes. Cambridge: Bradford Book, MIT Press.",SCHLUPKOTHEN_Frederik_FormIt__Eine_multimodale_Arbeitsumgebu.xml__0,FormIt: Eine multimodale Arbeitsumgebung zur systematischen Erfassung literarischer Intertextualität
925,962,"Bauer Lucca, Eva (2001): Versteckte Spuren: eine intertextuelle Annäherung an Thomas Manns Roman “Doktor Faustus”. Wiesbaden: Deutscher Universitätsverlag.",SCHLUPKOTHEN_Frederik_FormIt__Eine_multimodale_Arbeitsumgebu.xml__1,FormIt: Eine multimodale Arbeitsumgebung zur systematischen Erfassung literarischer Intertextualität
926,963,"Buß, Angelika (2006): Intertextualität als Herausforderung für den Literaturunterricht. Am Beispiel von Patrick Süßkinds Das Parfum. Frankfurt a. M. u.a.: Peter Lang.",SCHLUPKOTHEN_Frederik_FormIt__Eine_multimodale_Arbeitsumgebu.xml__2,FormIt: Eine multimodale Arbeitsumgebung zur systematischen Erfassung literarischer Intertextualität
927,964,"Devlin, Keith J. (1990): Logic and Information. Cambridge: Cambridge University Press.",SCHLUPKOTHEN_Frederik_FormIt__Eine_multimodale_Arbeitsumgebu.xml__3,FormIt: Eine multimodale Arbeitsumgebung zur systematischen Erfassung literarischer Intertextualität
928,965,"Genette, Gérard (1993): Palimpseste. Die Literatur auf zweiter Stufe. Frankfurt a. M.: Suhrkamp.",SCHLUPKOTHEN_Frederik_FormIt__Eine_multimodale_Arbeitsumgebu.xml__4,FormIt: Eine multimodale Arbeitsumgebung zur systematischen Erfassung literarischer Intertextualität
929,966,"Heilmann, Iris (1998): Günter Grass und John Irving. Eine transatlantische Intertextualitätsstudie. Frankfurt a. M. u.a.: Peter Lang.",SCHLUPKOTHEN_Frederik_FormIt__Eine_multimodale_Arbeitsumgebu.xml__5,FormIt: Eine multimodale Arbeitsumgebung zur systematischen Erfassung literarischer Intertextualität
930,967,"Huber, Martin / Krämer, Sybille (2018): “Dimensionen digitaler Geisteswissenschaften”, in: Huber, Martin / Krämer Sybille (eds.): Wie Digitalität die Geisteswissenschaften verändert: Neue Forschungsgegenstände und Methoden. (= Sonderband der Zeitschrift für digitale Geisteswissenschaften; 3) DOI: 10.17175/sb003_013.",SCHLUPKOTHEN_Frederik_FormIt__Eine_multimodale_Arbeitsumgebu.xml__6,FormIt: Eine multimodale Arbeitsumgebung zur systematischen Erfassung literarischer Intertextualität
931,968,"Kocher, Ursula (2007): “Im Gewirr der Fäden: Intertextualitätstheorie und Edition”, in: Falk, Rainer / Mattenklott, Gert (eds.): Ästhetische Erfahrung und Edition. Tübingen: Max Niemeyer, 175–185.",SCHLUPKOTHEN_Frederik_FormIt__Eine_multimodale_Arbeitsumgebu.xml__7,FormIt: Eine multimodale Arbeitsumgebung zur systematischen Erfassung literarischer Intertextualität
932,969,"Kokar, Mieczyslaw M. / Matheus, Christopher J. / Baclawski, Kenneth (2009): “Ontology-based situation awareness”, in: Information Fusion 10, 1. St. Louis, MO, USA: Elsevier, 83–98.",SCHLUPKOTHEN_Frederik_FormIt__Eine_multimodale_Arbeitsumgebu.xml__8,FormIt: Eine multimodale Arbeitsumgebung zur systematischen Erfassung literarischer Intertextualität
933,970,"Maler, Eve / Walsh, Norman / Orchard, David / DeRose, Steven (2010): „XML Linking Language (XLink) Version 1.1“. W3C Recommendation. https://www.w3.org/TR/2010/REC-xlink11-20100506/.",SCHLUPKOTHEN_Frederik_FormIt__Eine_multimodale_Arbeitsumgebu.xml__9,FormIt: Eine multimodale Arbeitsumgebung zur systematischen Erfassung literarischer Intertextualität
934,971,"Nantke, Julia / Schlupkothen, Frederik (2018): “Zwischen Polysemie und Formalisierung: Mehrstufige Modellierung komplexer intertextueller Relationen als Annäherung an ein ‚literarisches‘ Semantic Web”, in: Konferenzabstracts DHd 2018 Kritik der digitalen Vernunft http://dhd2018.uni-koeln.de/wp-content/uploads/boa-DHd2018-web-ISBN.pdf, 345–349.",SCHLUPKOTHEN_Frederik_FormIt__Eine_multimodale_Arbeitsumgebu.xml__10,FormIt: Eine multimodale Arbeitsumgebung zur systematischen Erfassung literarischer Intertextualität
935,972,"Schulte-Middelich, Bernd (1985): “Funktionen intertextueller Textkonstitution”, in: Ulrich Broich, Manfred Pfister (eds.): Intertextualität. Formen, Funktionen, anglistische Fallstudien. Tübingen: Niemeyer, 197–242.",SCHLUPKOTHEN_Frederik_FormIt__Eine_multimodale_Arbeitsumgebu.xml__11,FormIt: Eine multimodale Arbeitsumgebung zur systematischen Erfassung literarischer Intertextualität
936,973,"Seaborne, Andy / Harris, Steven (2013): “SPARQL 1.1 Query Language. W3C Recommendation”. https://www.w3.org/TR/2013/REC-sparql11-query-20130321/.",SCHLUPKOTHEN_Frederik_FormIt__Eine_multimodale_Arbeitsumgebu.xml__12,FormIt: Eine multimodale Arbeitsumgebung zur systematischen Erfassung literarischer Intertextualität
937,974,"Spoerhase, Carlos (2015): “Das ‚Laboratorium‘ der Philologie? Das philologische Seminar als Raum der Vermittlung von Praxiswissen (circa 1850–1900)”, in: Andrea Albrecht, Lutz Danneberg, Olav Krämer und Carlos Spoerhase (eds.): Theorien, Methoden und Praktiken des Interpretierens. Berlin/München/Boston: De Gruyter, 53–80.",SCHLUPKOTHEN_Frederik_FormIt__Eine_multimodale_Arbeitsumgebu.xml__13,FormIt: Eine multimodale Arbeitsumgebung zur systematischen Erfassung literarischer Intertextualität
938,975,"Verweyen, Theodor / Wittig, Gunther (2010): Einfache Formen der Intertextualität: Theoretische Überlegungen und historische Untersuchungen. Paderborn: mentis.",SCHLUPKOTHEN_Frederik_FormIt__Eine_multimodale_Arbeitsumgebu.xml__14,FormIt: Eine multimodale Arbeitsumgebung zur systematischen Erfassung literarischer Intertextualität
939,976,"Kamzelak, Roland S. (2018) “Von der Raupe zum Schmetterling oder Wie fliegen lernen – Editionsphilologie zwischen Infrastruktur und Semantic Web.” In: Kamzelak, Roland S / Steyer, Timo (eds.): Digitale Metamorphose: Digital Humanities und Editionswissenschaft. (= Sonderband der Zeitschrift für digitale Geisteswissenschaften, 2). text/html Format. DOI: 10.17175/sb002_004 [letzter Zugriff 28. September 2018]",SCHL_GL_Matthias_HistoGIS__Vom_Punkt_zur_Fl_che_in_Raum_und_.xml__0,HistoGIS: Vom Punkt zur Fläche in Raum und Zeit
940,977,"Nüssli, Marc-Antoine / Nüssli, Christos (2017): “A formal model for historical atlases and historical knowledge”, http://www.academia.edu/35853762 [letzter Zugriff 28. September 2018]",SCHL_GL_Matthias_HistoGIS__Vom_Punkt_zur_Fl_che_in_Raum_und_.xml__1,HistoGIS: Vom Punkt zur Fläche in Raum und Zeit
941,978,"Appel, Markus / Richter, Tobias (2010): “Transportation and Need for Affect in Narrative Persuasion: A Mediated Moderation Model”, Media Psychology, 13:2, 101-135, DOI:10.1080/15213261003799847",SCHL_R_Daniel_Multimedia_aus_Rezipientenperspektive__Wirkung.xml__0,Multimedia aus Rezipientenperspektive: Wirkungsmessung anhand von Biofeedback
942,979,"Baldaro, Bruno / Codispoti, Maurizio / Mazetti, Michela / Tuozzi, Giovanni (2001): “Autonomic reactivity during viewing of an unpleasant film”, In: Perceptual and Motor Skills, Seite 797-805.",SCHL_R_Daniel_Multimedia_aus_Rezipientenperspektive__Wirkung.xml__1,Multimedia aus Rezipientenperspektive: Wirkungsmessung anhand von Biofeedback
943,980,"Bar-Haim, Yair / Fox, Nathan A. / VanMeenen, Kirsten M. / Marshall, Peter J. (2004): “Children’s narratives and patterns of cardiac reactivity”. In: Developmental Psychobiology Volume 44, Seite 238.",SCHL_R_Daniel_Multimedia_aus_Rezipientenperspektive__Wirkung.xml__2,Multimedia aus Rezipientenperspektive: Wirkungsmessung anhand von Biofeedback
